Inventory Report,,,,,,,,,,,,,,,,,Date:  6/4/26  12:42 PM EST   ,,
Inventory Date:  ,,1/1/00 to 5/31/26,,,,,,,,,,,,,,,,,
Account:  ,,Gould,,,,,,,,,,,,,,,,,
Plant:  ,,Madelia,,,,,,,,,,,,,,,,,
Paper Type:  ,,Rolls - All Paper Types,,,,,,,,,,,,,,,,,
Supplier:  ,,All Suppliers,,,,,,,,,,,,,,,,,
Definitions:  ,,Available: Not assigned;  Applied: Assigned but not consumed;  Rejected: Rejected but in plant;  WIP: Work In Process,,,,,,,,,,,,,,,,,
Sorted by:  ,,Printer and Stock Size,,,,,,,,,,,,,,,,,
Ownership,Printer,Plant,Received Date,Issue Date,End User PO#,Supplier,PO Number,Paper Type,Product Name,Grammage (g/m²),Roll Width,Roll ID,Roll Count,Available Quantity,Total Quantity,Price/mt,Cost,Net Price/mt,Net Cost
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,43 ,406.00 mm,IEP56E0216118,1,239,239,$759.73,$181.58,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,43 ,406.00 mm,IEP56E0216111,1,239,239,$759.73,$181.58,$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,17,"4,279","4,279",,"$3,160.18",,$0.00
,,,,,,,,,,,,,,,,,,,
Supplier,Ogden Newspapers,Madelia,12/30/25,,,OVOL USA,063000332025121,Newsprint,Kap Paper Newsprint,45 ,432.00 mm,M345M13053B,1,249,249,$639.76,$159.30,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,12/30/25,,,OVOL USA,063000332025121,Newsprint,Kap Paper Newsprint,45 ,432.00 mm,M345M13052C,1,246,246,$639.76,$157.38,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,12/30/25,,,OVOL USA,063000332025121,Newsprint,Kap Paper Newsprint,45 ,432.00 mm,M345M13052B,1,246,246,$639.76,$157.38,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,12/30/25,,,OVOL USA,063000332025121,Newsprint,Kap Paper Newsprint,45 ,432.00 mm,M345M13051C,1,245,245,$639.76,$156.74,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,12/30/25,,,OVOL USA,063000332025121,Newsprint,Kap Paper Newsprint,45 ,432.00 mm,M345M13051B,1,246,246,$639.76,$157.38,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,12/30/25,,,OVOL USA,063000332025121,Newsprint,Kap Paper Newsprint,45 ,432.00 mm,M345M13023C,1,248,248,$639.76,$158.66,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,12/30/25,,,OVOL USA,063000332025121,Newsprint,Kap Paper Newsprint,45 ,432.00 mm,M345M13021C,1,245,245,$639.76,$156.74,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,12/30/25,,,OVOL USA,063000332025121,Newsprint,Kap Paper Newsprint,45 ,432.00 mm,M345M13021B,1,245,245,$639.76,$156.74,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC616C17044N,1,434,434,"$1,413.58",$613.49,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC616C17044M,1,435,435,"$1,413.58",$614.91,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC616C17044L,1,435,435,"$1,413.58",$614.91,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC616C17044K,1,435,435,"$1,413.58",$614.91,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC616C17044J,1,434,434,"$1,413.58",$613.49,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC616C17044H,1,435,435,"$1,413.58",$614.91,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC616C17044G,1,436,436,"$1,413.58",$616.32,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC616C17044F,1,437,437,"$1,413.58",$617.73,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC616C17044E,1,438,438,"$1,413.58",$619.15,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC616C17044D,1,438,438,"$1,413.58",$619.15,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC636C30183E,1,430,430,"$1,453.62",$625.06,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC636C30183D,1,431,431,"$1,453.62",$626.51,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC636C30183C,1,430,430,"$1,453.62",$625.06,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC636C30183B,1,430,430,"$1,453.62",$625.06,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC636C30182D,1,434,434,"$1,453.62",$630.87,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC636C30182C,1,431,431,"$1,453.62",$626.51,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC636C30182B,1,432,432,"$1,453.62",$627.96,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC636C30181D,1,434,434,"$1,453.62",$630.87,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC636C30181C,1,433,433,"$1,453.62",$629.42,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,432.00 mm,BC636C30181B,1,433,433,"$1,453.62",$629.42,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1619592,1,267,267,$725.00,$193.58,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1619584,1,267,267,$725.00,$193.58,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1619492,1,266,266,$725.00,$192.85,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1619484,1,267,267,$725.00,$193.58,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1619392,1,265,265,$725.00,$192.13,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1619384,1,266,266,$725.00,$192.85,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1619222,1,267,267,$725.00,$193.58,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1618592,1,270,270,$725.00,$195.75,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1618584,1,270,270,$725.00,$195.75,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1618492,1,269,269,$725.00,$195.03,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1618484,1,269,269,$725.00,$195.03,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1618392,1,269,269,$725.00,$195.03,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1618384,1,269,269,$725.00,$195.03,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1618292,1,269,269,$725.00,$195.03,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1618284,1,269,269,$725.00,$195.03,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1618122,1,271,271,$725.00,$196.48,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56C1617822,1,271,271,$725.00,$196.48,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/23/26,3/27/26,MN20260309,OVOL USA,531016777,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56B2507511,1,273,273,$725.00,$197.93,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56E0220441,1,259,259,$725.00,$187.78,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56E0220433,1,259,259,$725.00,$187.78,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56E0220382,1,257,257,$725.00,$186.33,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56E0220375,1,257,257,$725.00,$186.33,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56E0220367,1,257,257,$725.00,$186.33,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56E0220341,1,258,258,$725.00,$187.05,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56E0220333,1,258,258,$725.00,$187.05,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56E0220292,1,258,258,$725.00,$187.05,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56E0220284,1,258,258,$725.00,$187.05,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56E0220277,1,258,258,$725.00,$187.05,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56E0220270,1,258,258,$725.00,$187.05,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/11/26,4/13/26,MN20260406,OVOL USA,531017021,Newsprint,Inland Newsprint,45 ,432.00 mm,IEP56E0220262,1,258,258,$725.00,$187.05,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,432.00 mm,BC636D21183J,1,430,430,"$1,453.58",$625.04,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,432.00 mm,BC636D21183H,1,430,430,"$1,453.58",$625.04,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,432.00 mm,BC636D21183G,1,429,429,"$1,453.58",$623.59,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,432.00 mm,BC636D21183F,1,430,430,"$1,453.58",$625.04,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,432.00 mm,BC636D21182G,1,430,430,"$1,453.58",$625.04,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,432.00 mm,BC636D21182F,1,430,430,"$1,453.58",$625.04,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,432.00 mm,BC636D21181G,1,431,431,"$1,453.58",$626.49,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,432.00 mm,BC636D21181F,1,431,431,"$1,453.58",$626.49,$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,66,"22,015","22,015",,"$24,446.42",,$0.00
,,,,,,,,,,,,,,,,,,,
Supplier,Ogden Newspapers,Madelia,10/9/24,,,OVOL USA,063000932024101,Hi-Brite,KruBrite 80 Offset,51.8 ,445.00 mm,N3GU20K213C,1,267,267,$990.91,$264.57,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,10/9/24,,,OVOL USA,063000932024101,Hi-Brite,KruBrite 80 Offset,51.8 ,445.00 mm,N3GU20K213B,1,266,266,$990.91,$263.58,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,10/27/25,,,OVOL USA,0630THUN2025102,Newsprint,Thunder Bay Newsprint,45 ,445.00 mm,L2V5K13137M,1,233,233,$614.55,$143.19,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,10/27/25,,,OVOL USA,0630THUN2025102,Newsprint,Thunder Bay Newsprint,45 ,445.00 mm,L2V5K13136M,1,233,233,$614.55,$143.19,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,10/27/25,,,OVOL USA,0630THUN2025102,Newsprint,Thunder Bay Newsprint,45 ,445.00 mm,L2V5K13135M,1,232,232,$614.55,$142.58,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,10/27/25,,,OVOL USA,0630THUN2025102,Newsprint,Thunder Bay Newsprint,45 ,445.00 mm,L2V5K13134M,1,232,232,$614.55,$142.58,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,11/18/25,,,OVOL USA,0630THUN2025112,Newsprint,Thunder Bay Newsprint,45 ,445.00 mm,L2V5K13131C,1,230,230,$631.32,$145.20,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,11/18/25,,,OVOL USA,0630THUN2025112,Newsprint,Thunder Bay Newsprint,45 ,445.00 mm,L2V5K13125B,1,229,229,$631.32,$144.57,$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,8,"1,922","1,922",,"$1,389.46",,$0.00
,,,,,,,,,,,,,,,,,,,
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,610.00 mm,BC616D22013F,1,620,620,"$1,453.58",$901.22,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,610.00 mm,BC616D22013E,1,621,621,"$1,453.58",$902.67,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,610.00 mm,BC616D22012J,1,622,622,"$1,453.58",$904.13,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,610.00 mm,BC616D22012D,1,622,622,"$1,453.58",$904.13,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,610.00 mm,BC616D22011J,1,613,613,"$1,453.58",$891.04,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,610.00 mm,BC616D22011D,1,613,613,"$1,453.58",$891.04,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,610.00 mm,BC616D21314E,1,621,621,"$1,453.58",$902.67,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,610.00 mm,BC616D21313D,1,624,624,"$1,453.58",$907.03,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,610.00 mm,BC616D21312D,1,624,624,"$1,453.58",$907.03,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,610.00 mm,BC616D21311D,1,619,619,"$1,453.58",$899.77,$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,10,"6,199","6,199",,"$9,010.73",,$0.00
,,,,,,,,,,,,,,,,,,,
Supplier,Ogden Newspapers,Madelia,11/19/25,,,OVOL USA,MANUAL1173870-00,Hi-Brite,Inland Brite 92,74 ,686.00 mm,BC615L18014J,1,704,704,"$1,414.33",$995.69,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,11/19/25,,,OVOL USA,MANUAL1173870-00,Hi-Brite,Inland Brite 92,74 ,686.00 mm,BC615L18014H,1,700,700,"$1,414.33",$990.03,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,11/19/25,,,OVOL USA,MANUAL1173870-00,Hi-Brite,Inland Brite 92,74 ,686.00 mm,BC615L17284J,1,704,704,"$1,414.33",$995.69,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,11/19/25,,,OVOL USA,MANUAL1173870-00,Hi-Brite,Inland Brite 92,74 ,686.00 mm,BC615L17283J,1,704,704,"$1,414.33",$995.69,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,11/19/25,,,OVOL USA,MANUAL1173870-00,Hi-Brite,Inland Brite 92,74 ,686.00 mm,BC615L17282J,1,704,704,"$1,414.33",$995.69,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,11/19/25,,,OVOL USA,MANUAL1173870-00,Hi-Brite,Inland Brite 92,74 ,686.00 mm,BC615L17281G,1,695,695,"$1,414.33",$982.96,$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,6,"4,211","4,211",,"$5,955.75",,$0.00
,,,,,,,,,,,,,,,,,,,
Supplier,Ogden Newspapers,Madelia,7/22/25,,,OVOL USA,06300033202573,Newsprint,Kap Paper Newsprint,42.5 ,813.00 mm,M345G08143B,1,427,427,$643.85,$274.92,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,7/22/25,,,OVOL USA,06300033202573,Newsprint,Kap Paper Newsprint,42.5 ,813.00 mm,M345G08143A,1,431,431,$643.85,$277.50,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,7/22/25,,,OVOL USA,06300033202573,Newsprint,Kap Paper Newsprint,42.5 ,813.00 mm,M345G08142Z,1,425,425,$643.85,$273.64,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,7/22/25,,,OVOL USA,06300033202573,Newsprint,Kap Paper Newsprint,42.5 ,813.00 mm,M345G08142E,1,422,422,$643.85,$271.70,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,7/22/25,,,OVOL USA,06300033202573,Newsprint,Kap Paper Newsprint,42.5 ,813.00 mm,M345G08142D,1,423,423,$643.85,$272.35,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,7/22/25,,,OVOL USA,06300033202573,Newsprint,Kap Paper Newsprint,42.5 ,813.00 mm,M345G08142C,1,425,425,$643.85,$273.64,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,7/22/25,,,OVOL USA,06300033202573,Newsprint,Kap Paper Newsprint,42.5 ,813.00 mm,M345G08142B,1,422,422,$643.85,$271.70,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,7/22/25,,,OVOL USA,06300033202573,Newsprint,Kap Paper Newsprint,42.5 ,813.00 mm,M345G08142A,1,421,421,$643.85,$271.06,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,6/16/25,,,OVOL USA,MANUAL1170797-00,Hi-Brite,Inland Brite 92,74 ,813.00 mm,BC615F09051F,1,825,825,"$1,436.11","$1,184.79",$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,9,"4,221","4,221",,"$3,371.30",,$0.00
,,,,,,,,,,,,,,,,,,,
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25034L,1,867,867,"$1,413.58","$1,225.57",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25034K,1,867,867,"$1,413.58","$1,225.57",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25032K,1,859,859,"$1,413.58","$1,214.27",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25013K,1,867,867,"$1,413.58","$1,225.57",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25012K,1,859,859,"$1,413.58","$1,214.27",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/26/26,,,OVOL USA,MANUAL1175645,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25011K,1,860,860,"$1,413.58","$1,215.68",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25143E,1,875,875,"$1,453.62","$1,271.92",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25142E,1,875,875,"$1,453.62","$1,271.92",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25141K,1,877,877,"$1,453.62","$1,274.82",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25134A,1,881,881,"$1,453.62","$1,280.64",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25132E,1,870,870,"$1,453.62","$1,264.65",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25131E,1,887,887,"$1,453.62","$1,289.36",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25124A,1,881,881,"$1,453.62","$1,280.64",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25123A,1,882,882,"$1,453.62","$1,282.09",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25122A,1,882,882,"$1,453.62","$1,282.09",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25114Z,1,875,875,"$1,453.62","$1,271.92",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25114B,1,879,879,"$1,453.62","$1,277.73",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25113Z,1,876,876,"$1,453.62","$1,273.37",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25113B,1,879,879,"$1,453.62","$1,277.73",$0.00,$0.00
