Inventory Report,,,,,,,,,,,,,,,,,Date:  6/4/26  12:43 PM EST   ,,
Inventory Date:  ,,1/1/00 to 5/31/26,,,,,,,,,,,,,,,,,
Account:  ,,Gould,,,,,,,,,,,,,,,,,
Plant:  ,,Minot,,,,,,,,,,,,,,,,,
Paper Type:  ,,Rolls - All Paper Types,,,,,,,,,,,,,,,,,
Supplier:  ,,All Suppliers,,,,,,,,,,,,,,,,,
Definitions:  ,,Available: Not assigned;  Applied: Assigned but not consumed;  Rejected: Rejected but in plant;  WIP: Work In Process,,,,,,,,,,,,,,,,,
Sorted by:  ,,Printer and Stock Size,,,,,,,,,,,,,,,,,
Ownership,Printer,Plant,Received Date,Issue Date,End User PO#,Supplier,PO Number,Paper Type,Product Name,Grammage (g/m²),Roll Width,Roll ID,Roll Count,Available Quantity,Total Quantity,Price/mt,Cost,Net Price/mt,Net Cost
Supplier,Ogden Newspapers,Minot,12/5/25,,,OVOL USA,0635THUN20251102,Newsprint,Thunder Bay Newsprint,45 ,279.00 mm,L2V5L23045E,1,159,159,$631.32,$100.38,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/5/25,,,OVOL USA,0635THUN20251102,Newsprint,Thunder Bay Newsprint,45 ,279.00 mm,L2V5L23045D,1,159,159,$631.32,$100.38,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/5/25,,,OVOL USA,0635THUN20251102,Newsprint,Thunder Bay Newsprint,45 ,279.00 mm,L2V5L23045C,1,161,161,$631.32,$101.64,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16152C,1,152,152,$660.00,$100.32,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16151C,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16146C,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16145C,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16144C,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16143C,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16142C,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16141L,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16141I,1,150,150,$660.00,$99.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16141F,1,150,150,$660.00,$99.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16141C,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16134L,1,150,150,$660.00,$99.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16134I,1,150,150,$660.00,$99.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16134F,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1M16134C,1,150,150,$660.00,$99.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06152B,1,152,152,$660.00,$100.32,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06151B,1,152,152,$660.00,$100.32,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06146B,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06145B,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06144B,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06143F,1,147,147,$660.00,$97.02,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06143E,1,147,147,$660.00,$97.02,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06143B,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06142B,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06141K,1,150,150,$660.00,$99.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06141H,1,150,150,$660.00,$99.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06141E,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06141B,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06134K,1,150,150,$660.00,$99.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06134H,1,150,150,$660.00,$99.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06134E,1,151,151,$660.00,$99.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Newsprint,Alberta News,45 ,279.00 mm,AB1K06134B,1,151,151,$660.00,$99.66,$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,144,"23,550","23,550",,"$18,769.19",,$0.00
,,,,,,,,,,,,,,,,,,,
Supplier,Ogden Newspapers,Minot,8/4/23,,,OVOL USA,0635004420230803,Hi-Brite,Centennial Offset,74 ,559.00 mm,IEP53H0407350,1,372,372,"$1,020.00",$379.44,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,8/4/23,,,OVOL USA,0635004420230803,Hi-Brite,Centennial Offset,74 ,559.00 mm,IEP53H0407340,1,372,372,"$1,020.00",$379.44,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,10/3/23,,,OVOL USA,0635THUN20231002,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V3J26123G,1,337,337,$651.20,$219.45,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,10/3/23,,,OVOL USA,0635THUN20231002,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V3J26123F,1,337,337,$651.20,$219.45,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,8/5/24,,,OVOL USA,0635THUN20240802,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V4G27111E,1,318,318,$614.75,$195.49,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,11/17/24,,,OVOL USA,0635THUN20241101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V4L14064D,1,318,318,$629.81,$200.28,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,11/17/24,,,OVOL USA,0635THUN20241101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V4L13078C,1,300,300,$629.81,$188.94,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,11/17/24,,,OVOL USA,0635THUN20241101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V4L13077D,1,321,321,$629.81,$202.17,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,11/17/24,,,OVOL USA,0635THUN20241101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V4L13076D,1,320,320,$629.81,$201.54,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/9/25,,,OVOL USA,0635THUN20250401,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5D08054X,1,314,314,$613.81,$192.74,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/9/25,,,OVOL USA,0635THUN20250401,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5D08054W,1,314,314,$613.81,$192.74,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,7/21/25,,,OVOL USA,0635THUN20250701,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5G12195V,1,318,318,$614.42,$195.39,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,7/21/25,,,OVOL USA,0635THUN20250701,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5G12183G,1,320,320,$614.42,$196.61,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,8/22/25,,,OVOL USA,0635THUN20250802,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5H18111E,1,313,313,$614.93,$192.47,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,8/22/25,,,OVOL USA,0635THUN20250802,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5H18111D,1,314,314,$614.93,$193.09,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,8/22/25,,,OVOL USA,0635THUN20250802,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5H18107B,1,319,319,$614.93,$196.16,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,8/22/25,,,OVOL USA,0635THUN20250802,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5H18107A,1,319,319,$614.93,$196.16,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,11/22/25,,,OVOL USA,0635THUN20251101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5L12133W,1,325,325,$631.32,$205.18,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,11/22/25,,,OVOL USA,0635THUN20251101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5L12133V,1,325,325,$631.32,$205.18,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,11/22/25,,,OVOL USA,0635THUN20251101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5L12132W,1,324,324,$631.32,$204.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,11/22/25,,,OVOL USA,0635THUN20251101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5L12132V,1,325,325,$631.32,$205.18,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,11/22/25,,,OVOL USA,0635THUN20251101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5L12036W,1,327,327,$631.32,$206.44,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,11/22/25,,,OVOL USA,0635THUN20251101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5L12036V,1,328,328,$631.32,$207.07,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,11/22/25,,,OVOL USA,0635THUN20251101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5L12034X,1,324,324,$631.32,$204.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,11/22/25,,,OVOL USA,0635THUN20251101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V5L12034W,1,324,324,$631.32,$204.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,2/4/26,,,OVOL USA,0635THUN20260101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V6A18111E,1,311,311,$640.10,$199.07,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,2/4/26,,,OVOL USA,0635THUN20260101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V6A16085B,1,321,321,$640.10,$205.47,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,2/4/26,,,OVOL USA,0635THUN20260101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V6A16084B,1,320,320,$640.10,$204.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,2/4/26,,,OVOL USA,0635THUN20260101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V6A16083D,1,317,317,$640.10,$202.91,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,2/4/26,,,OVOL USA,0635THUN20260101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V6A16083C,1,318,318,$640.10,$203.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,2/4/26,,,OVOL USA,0635THUN20260101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V6A16083B,1,319,319,$640.10,$204.19,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,2/4/26,,,OVOL USA,0635THUN20260101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V6A14057X,1,316,316,$640.10,$202.27,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,2/4/26,,,OVOL USA,0635THUN20260101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V6A14057W,1,315,315,$640.10,$201.63,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,2/4/26,,,OVOL USA,0635THUN20260101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V6A14057V,1,315,315,$640.10,$201.63,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,2/4/26,,,OVOL USA,0635THUN20260101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V6A14051X,1,312,312,$640.10,$199.71,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,2/4/26,,,OVOL USA,0635THUN20260101,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V6A14051M,1,311,311,$640.10,$199.07,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,8/8/24,,,OVOL USA,0635THUN50240801,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V4H06195W,1,320,320,$614.75,$196.72,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,8/8/24,,,OVOL USA,0635THUN50240801,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V4H06195U,1,320,320,$614.75,$196.72,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,8/8/24,,,OVOL USA,0635THUN50240801,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V4H06195T,1,320,320,$614.75,$196.72,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,8/8/24,,,OVOL USA,0635THUN50240801,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V4H06195D,1,320,320,$614.75,$196.72,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,8/8/24,,,OVOL USA,0635THUN50240801,Newsprint,Thunder Bay Newsprint,45 ,559.00 mm,L2V4H06195C,1,321,321,$614.75,$197.33,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14281H,1,288,288,$827.00,$238.18,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14281F,1,288,288,$827.00,$238.18,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14281D,1,288,288,$827.00,$238.18,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14281B,1,290,290,$827.00,$239.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14273M,1,291,291,$827.00,$240.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14273F,1,290,290,$827.00,$239.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14273D,1,290,290,$827.00,$239.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14273B,1,291,291,$827.00,$240.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14272J,1,290,290,$827.00,$239.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14271J,1,288,288,$827.00,$238.18,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14266F,1,294,294,$827.00,$243.14,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14266D,1,294,294,$827.00,$243.14,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14266B,1,295,295,$827.00,$243.97,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14265H,1,292,292,$827.00,$241.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14265F,1,293,293,$827.00,$242.31,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14265D,1,292,292,$827.00,$241.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14265B,1,293,293,$827.00,$242.31,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14264J,1,290,290,$827.00,$239.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14264D,1,292,292,$827.00,$241.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14264B,1,292,292,$827.00,$241.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14263J,1,290,290,$827.00,$239.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14263H,1,292,292,$827.00,$241.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14263F,1,291,291,$827.00,$240.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14262J,1,290,290,$827.00,$239.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14262F,1,290,290,$827.00,$239.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14262D,1,290,290,$827.00,$239.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14262B,1,291,291,$827.00,$240.66,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14261N,1,288,288,$827.00,$238.18,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14261J,1,289,289,$827.00,$239.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,12/18/25,,,OVOL USA,MANUAL531016204,Hi-Brite,HB News,51.8 ,559.00 mm,AB1M14261H,1,288,288,$827.00,$238.18,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203460,1,344,344,$725.00,$249.40,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203450,1,343,343,$725.00,$248.68,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203431,1,344,344,$725.00,$249.40,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203421,1,343,343,$725.00,$248.68,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203411,1,343,343,$725.00,$248.68,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203402,1,340,340,$725.00,$246.50,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203389,1,342,342,$725.00,$247.95,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203379,1,344,344,$725.00,$249.40,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203360,1,343,343,$725.00,$248.68,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203350,1,342,342,$725.00,$247.95,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203340,1,344,344,$725.00,$249.40,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203331,1,343,343,$725.00,$248.68,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203321,1,343,343,$725.00,$248.68,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203311,1,342,342,$725.00,$247.95,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203289,1,336,336,$725.00,$243.60,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203279,1,338,338,$725.00,$245.05,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203269,1,337,337,$725.00,$244.33,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203240,1,337,337,$725.00,$244.33,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203231,1,338,338,$725.00,$245.05,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203221,1,339,339,$725.00,$245.78,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203211,1,346,346,$725.00,$250.85,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203202,1,344,344,$725.00,$249.40,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202689,1,358,358,$725.00,$259.55,$0.00,$0.00
