Inventory Report,,,,,,,,,,,,,,,,,Date:  6/5/26  10:15 AM EST   ,,
Inventory Date:  ,,1/1/00 to 5/31/26,,,,,,,,,,,,,,,,,
Account:  ,,Gould,,,,,,,,,,,,,,,,,
Plant:  ,,Webster City,,,,,,,,,,,,,,,,,
Paper Type:  ,,Rolls - All Paper Types,,,,,,,,,,,,,,,,,
Supplier:  ,,All Suppliers,,,,,,,,,,,,,,,,,
Definitions:  ,,Available: Not assigned;  Applied: Assigned but not consumed;  Rejected: Rejected but in plant;  WIP: Work In Process,,,,,,,,,,,,,,,,,
Sorted by:  ,,Printer and Stock Size,,,,,,,,,,,,,,,,,
Ownership,Printer,Plant,Received Date,Issue Date,End User PO#,Supplier,PO Number,Paper Type,Product Name,Grammage (g/m²),Roll Width,Roll ID,Roll Count,Available Quantity,Total Quantity,Price/mt,Cost,Net Price/mt,Net Cost
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412851,1,147,147,$735.00,$108.05,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412801,1,144,144,$735.00,$105.84,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412756,1,146,146,$735.00,$107.31,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412751,1,146,146,$735.00,$107.31,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412701,1,144,144,$735.00,$105.84,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412656,1,145,145,$735.00,$106.58,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412651,1,145,145,$735.00,$106.58,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412601,1,143,143,$735.00,$105.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412556,1,144,144,$735.00,$105.84,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412551,1,145,145,$735.00,$106.58,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412501,1,143,143,$735.00,$105.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412456,1,143,143,$735.00,$105.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412451,1,143,143,$735.00,$105.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412401,1,141,141,$735.00,$103.64,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412356,1,143,143,$735.00,$105.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412351,1,143,143,$735.00,$105.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412301,1,142,142,$735.00,$104.37,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412256,1,142,142,$735.00,$104.37,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412251,1,142,142,$735.00,$104.37,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412201,1,140,140,$735.00,$102.90,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412156,1,142,142,$735.00,$104.37,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412151,1,142,142,$735.00,$104.37,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0412101,1,141,141,$735.00,$103.64,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0411540,1,151,151,$735.00,$110.99,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0411535,1,151,151,$735.00,$110.99,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0110314,1,144,144,$735.00,$105.84,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56E0110310,1,144,144,$735.00,$105.84,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2110854,1,140,140,$735.00,$102.90,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2110754,1,146,146,$735.00,$107.31,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2110654,1,147,147,$735.00,$108.05,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2110554,1,146,146,$735.00,$107.31,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2110454,1,146,146,$735.00,$107.31,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2110354,1,145,145,$735.00,$106.58,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2108654,1,145,145,$735.00,$106.58,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2108228,1,145,145,$735.00,$106.58,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2108128,1,145,145,$735.00,$106.58,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2107428,1,142,142,$735.00,$104.37,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2107328,1,145,145,$735.00,$106.58,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2107228,1,145,145,$735.00,$106.58,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2107128,1,141,141,$735.00,$103.64,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2105828,1,141,141,$735.00,$103.64,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2105728,1,147,147,$735.00,$108.05,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2105628,1,147,147,$735.00,$108.05,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2103828,1,149,149,$735.00,$109.52,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2103728,1,149,149,$735.00,$109.52,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2103628,1,147,147,$735.00,$108.05,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2103528,1,147,147,$735.00,$108.05,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2103428,1,147,147,$735.00,$108.05,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2103328,1,147,147,$735.00,$108.05,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2103128,1,141,141,$735.00,$103.64,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2005535,1,138,138,$735.00,$101.43,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2005531,1,138,138,$735.00,$101.43,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2005435,1,138,138,$735.00,$101.43,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2005431,1,138,138,$735.00,$101.43,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2005235,1,144,144,$735.00,$105.84,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2005231,1,145,145,$735.00,$106.58,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2005135,1,146,146,$735.00,$107.31,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/11/26,5/6/26,IA202604,OVOL USA,531016980,Newsprint,Inland Newsprint,45 ,267.00 mm,IEP56D2005131,1,146,146,$735.00,$107.31,$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,462,"63,017","63,017",,"$43,417.76",,$0.00
,,,,,,,,,,,,,,,,,,,
Supplier,Ogden Newspapers,Webster City,11/6/24,,,OVOL USA,,Hi-Brite,Norbrite 92,74 ,318.00 mm,AH21216,1,440,440,"$1,234.58",$543.22,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,7/11/25,,,OVOL USA,64100932025071,Newsprint,Kruger Newsprint,45 ,318.00 mm,N30F28K021B,1,151,151,$614.42,$92.78,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,7/11/25,,,OVOL USA,64100932025071,Newsprint,Kruger Newsprint,45 ,318.00 mm,N30F28K0213,1,150,150,$614.42,$92.16,$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,3,741,741,,$728.16,,$0.00
,,,,,,,,,,,,,,,,,,,
Supplier,Ogden Newspapers,Webster City,11/6/24,,,OVOL USA,,Hi-Brite,Alternative Offset,51.8 ,368.00 mm,KL949,1,401,401,"$1,146.39",$459.70,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,11/6/24,,,OVOL USA,,Hi-Brite,Alternative Offset,51.8 ,368.00 mm,KL934,1,410,410,"$1,146.39",$470.02,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,11/6/24,,,OVOL USA,,Hi-Brite,Alternative Offset,51.8 ,368.00 mm,KL904,1,411,411,"$1,146.39",$471.17,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,11/6/24,,,OVOL USA,,Hi-Brite,Alternative Offset,51.8 ,368.00 mm,KL903,1,402,402,"$1,146.39",$460.85,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,12/29/21,,,OVOL USA,6410002202201,Hi-Brite,Star Brite 80,51.8 ,368.00 mm,T7S1M03202B,1,194,194,$985.00,$191.09,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,12/29/21,,,OVOL USA,6410002202201,Hi-Brite,Star Brite 80,51.8 ,368.00 mm,T7S1M03201B,1,193,193,$985.00,$190.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,12/29/21,,,OVOL USA,6410002202201,Hi-Brite,Star Brite 80,51.8 ,368.00 mm,T7S1M03193B,1,195,195,$985.00,$192.08,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,12/29/21,,,OVOL USA,6410002202201,Hi-Brite,Star Brite 80,51.8 ,368.00 mm,T7S1M03192B,1,195,195,$985.00,$192.08,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,12/29/21,,,OVOL USA,6410002202201,Hi-Brite,Star Brite 80,51.8 ,368.00 mm,T7S1M03191B,1,196,196,$985.00,$193.06,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,12/29/21,,,OVOL USA,6410002202201,Hi-Brite,Star Brite 80,51.8 ,368.00 mm,T7S1M03183B,1,195,195,$985.00,$192.08,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,12/29/21,,,OVOL USA,6410002202201,Hi-Brite,Star Brite 80,51.8 ,368.00 mm,T7S1M03182B,1,194,194,$985.00,$191.09,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,12/29/21,,,OVOL USA,6410002202201,Hi-Brite,Star Brite 80,51.8 ,368.00 mm,T7S1M03181B,1,194,194,$985.00,$191.09,$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,12,"3,180","3,180",,"$3,394.42",,$0.00
,,,,,,,,,,,,,,,,,,,
Supplier,Ogden Newspapers,Webster City,1/19/23,,,OVOL USA,6410033202311,Newsprint,Kap Paper Newsprint,45 ,381.00 mm,M343A16133F,1,201,201,$816.81,$164.18,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,1/19/23,,,OVOL USA,6410033202311,Newsprint,Kap Paper Newsprint,45 ,381.00 mm,M343A16133E,1,201,201,$816.81,$164.18,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,1/19/23,,,OVOL USA,6410033202311,Newsprint,Kap Paper Newsprint,45 ,381.00 mm,M343A16131F,1,199,199,$816.81,$162.55,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,1/19/23,,,OVOL USA,6410033202311,Newsprint,Kap Paper Newsprint,45 ,381.00 mm,M343A16131E,1,199,199,$816.81,$162.55,$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,4,800,800,,$653.46,,$0.00
,,,,,,,,,,,,,,,,,,,
Supplier,Ogden Newspapers,Webster City,8/21/23,,,OVOL USA,64100932023083,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GH19K066D,1,246,246,"$1,035.00",$254.61,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,8/21/23,,,OVOL USA,64100932023083,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GH19K065D,1,244,244,"$1,035.00",$252.54,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,8/21/23,,,OVOL USA,64100932023083,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GH19K065C,1,244,244,"$1,035.00",$252.54,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,8/21/23,,,OVOL USA,64100932023083,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GH19K061D,1,240,240,"$1,035.00",$248.40,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,8/21/23,,,OVOL USA,64100932023083,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GH19K061C,1,240,240,"$1,035.00",$248.40,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,8/21/23,,,OVOL USA,64100932023083,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GH19K056D,1,247,247,"$1,035.00",$255.65,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,8/21/23,,,OVOL USA,64100932023083,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GH19K056C,1,246,246,"$1,035.00",$254.61,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,8/21/23,,,OVOL USA,64100932023083,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GH19K052D,1,243,243,"$1,035.00",$251.51,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,10/31/23,,,OVOL USA,64100932023103,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GK25K011D,1,238,238,"$1,015.00",$241.57,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,10/31/23,,,OVOL USA,64100932023103,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GK25K011C,1,238,238,"$1,015.00",$241.57,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,10/31/23,,,OVOL USA,64100932023103,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GK24K246F,1,243,243,"$1,015.00",$246.65,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,10/31/23,,,OVOL USA,64100932023103,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GK24K246E,1,243,243,"$1,015.00",$246.65,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,10/31/23,,,OVOL USA,64100932023103,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GK24K246D,1,243,243,"$1,015.00",$246.65,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,10/31/23,,,OVOL USA,64100932023103,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GK24K246C,1,242,242,"$1,015.00",$245.63,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ24K151D,1,229,229,$990.91,$226.92,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ24K151C,1,229,229,$990.91,$226.92,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ24K145D,1,234,234,$990.91,$231.87,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ24K145C,1,233,233,$990.91,$230.88,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ22K021F,1,225,225,$990.91,$222.95,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ22K021E,1,224,224,$990.91,$221.96,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ22K021C,1,224,224,$990.91,$221.96,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ22K021B,1,224,224,$990.91,$221.96,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K124F,1,230,230,$990.91,$227.91,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K124E,1,229,229,$990.91,$226.92,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K124C,1,229,229,$990.91,$226.92,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K124B,1,228,228,$990.91,$225.93,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K123F,1,230,230,$990.91,$227.91,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K123E,1,229,229,$990.91,$226.92,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K123C,1,229,229,$990.91,$226.92,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K123B,1,229,229,$990.91,$226.92,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K122F,1,228,228,$990.91,$225.93,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K122E,1,227,227,$990.91,$224.94,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K122C,1,228,228,$990.91,$225.93,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K122B,1,227,227,$990.91,$224.94,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K121F,1,226,226,$990.91,$223.95,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K121E,1,226,226,$990.91,$223.95,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K121C,1,226,226,$990.91,$223.95,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/26/24,,,OVOL USA,64100932024033,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GQ21K121B,1,225,225,$990.91,$222.95,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/28/24,,,OVOL USA,64100932024054,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GR30K123D,1,236,236,$990.91,$233.85,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/28/24,,,OVOL USA,64100932024054,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GR30K123C,1,235,235,$990.91,$232.86,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/28/24,,,OVOL USA,64100932024054,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GR30K122D,1,236,236,$990.91,$233.85,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/28/24,,,OVOL USA,64100932024054,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GR30K122C,1,235,235,$990.91,$232.86,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/28/24,,,OVOL USA,64100932024054,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GR30K121D,1,235,235,$990.91,$232.86,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/28/24,,,OVOL USA,64100932024054,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GR30K121C,1,234,234,$990.91,$231.87,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,5/28/24,,,OVOL USA,64100932024054,Hi-Brite,KruBrite 80 Offset,51.8 ,432.00 mm,N3GR30K116D,1,217,217,$990.91,$215.03,$0.00,$0.00
